node_id,pmid,title,journal,year,doi,n_authors,n_mesh_terms
paper_38126236,38126236,Building <i>Yarrowia lipolytica</i> Cell Factories for Advanced Biomanufacturing: Challenges and Solutions.,Journal of agricultural and food chemistry,2024.0,10.1021/acs.jafc.3c07889,6,5
paper_35449840,35449840,MeQryEP: A Texture Based Descriptor for Biomedical Image Retrieval.,Journal of healthcare engineering,2022.0,10.1155/2022/9505229,6,6
paper_38274429,38274429,Evidence for the biopsychosocial model of suicide: a review of whole person modeling studies using machine learning.,Frontiers in psychiatry,2023.0,10.3389/fpsyt.2023.1294666,3,0
paper_38358991,38358991,RETRACTED: Unpacking the optimistic mindset of business students towards entrepreneurship.,PloS one,2024.0,10.1371/journal.pone.0297868,5,6
paper_37304047,37304047,Enhanced post-quantum key escrow system for supervised data conflict of interest based on consortium blockchain.,Journal of combinatorial optimization,2023.0,10.1007/s10878-023-01047-0,6,0
paper_38146365,38146365,Blockade of mGluR5 in astrocytes derived from human iPSCs modulates astrocytic function and increases phagocytosis.,Frontiers in immunology,2023.0,10.3389/fimmu.2023.1283331,7,6
paper_38123684,38123684,Cryo-EM structures of PP2A:B55-FAM122A and PP2A:B55-ARPP19.,Nature,2024.0,10.1038/s41586-023-06870-3,10,9
paper_39906439,39906439,Hemorrhagic Infarct as a Rare Presentation of Vascular Ehlers-Danlos Syndrome in a 40-Year-Old Female: A Case Report.,Cureus,2025.0,10.7759/cureus.76952,5,0
paper_38531534,38531534,Comprehensive assessment of risk factors and pathogenic characteristics of wound infections following thoracoscopic radical resection for lung cancer.,International wound journal,2024.0,10.1111/iwj.14830,2,7
paper_37985155,37985155,[Research Progress of Lung Cancer Vaccines].,Zhongguo fei ai za zhi = Chinese journal of lung cancer,2023.0,10.3779/j.issn.1009-3419.2023.106.19,6,8
paper_38166097,38166097,Participants' understanding of informed consent in clinical trials: A systematic review and updated meta-analysis.,PloS one,2024.0,10.1371/journal.pone.0295784,8,4
paper_38104337,38104337,The efficiency of nuisance relief by filtering facepiece respirators used by workers exposed to agricultural odours.,Medycyna pracy,2023.0,10.13075/mp.5893.01441,4,10
paper_33855069,33855069,Experimental Study of lncRNA RP11-815M8.1 Promoting Osteogenic Differentiation of Human Bone Marrow Mesenchymal Stem Cells.,BioMed research international,2021.0,10.1155/2021/5512370,9,13
paper_29568883,29568883,Everolimus inhibits breast cancer cell growth through PI3K/AKT/mTOR signaling pathway.,Molecular medicine reports,2018.0,10.3892/mmr.2018.8769,7,15
paper_38087081,38087081,Optimal <sup>13</sup>C NMR investigation of intrinsically disordered proteins at 1.2 GHz.,Nature protocols,2024.0,10.1038/s41596-023-00921-9,7,5
paper_39224312,39224312,Impaired energy metabolism and altered brain histoarchitecture characterized by inhibition of glycolysis and mitochondrial electron transport-linked enzymes in rats exposed to diisononyl phthalate.,Heliyon,2024.0,10.1016/j.heliyon.2024.e36056,9,0
paper_35686230,35686230,Mendelian Randomization Study of Causal Relationship between Omega-3 Fatty Acids and Risk of Lung Cancer.,BioMed research international,2022.0,10.1155/2022/2786567,5,6
paper_35941976,35941976,Effect of Intervention of Probiotics in Advance on Treg/Th17 in Premature Mice.,BioMed research international,2022.0,10.1155/2022/6131069,3,13
paper_38128933,38128933,Socio-economic inequalities in and factors associated with minimum dietary diversity among children aged 6-23 months in South Asia: a decomposition analysis.,BMJ open,2023.0,10.1136/bmjopen-2023-072775,5,10
paper_38144628,38144628,Virtual microscopy as a teaching-learning tool for histology in a competency-based medical curriculum.,"Medical journal, Armed Forces India",2023.0,10.1016/j.mjafi.2022.02.002,6,0
paper_38096528,38096528,POTENTIAL LIFE PROGNOSTIC MARKER FOR MESENCHYMAL TUMOR RESEMBLING UTERINE LEIOMYOSARCOMA.,Georgian medical news,2023.0,,6,11
paper_38655962,38655962,Between choices and decisions. Genetics in homoparental families through surrogacy in Argentina.,Ciencia & saude coletiva,2024.0,10.1590/1413-81232024294.19122023,2,13
paper_38103728,38103728,Integrated non-targeted metabolomics and network pharmacology to reveal the mechanisms of berberine in the long-term treatment of PTZ-induced epilepsy.,Life sciences,2024.0,10.1016/j.lfs.2023.122347,10,9
paper_34337028,34337028,Modified Prehospital Acute Stroke Severity (mPASS) Scale to Predict Emergent Large Arterial Occlusion.,BioMed research international,2021.0,10.1155/2021/5568696,10,11
paper_27168841,27168841,"3,4-Dihydroxyphenylethanol alleviates early brain injury by modulating oxidative stress and Akt and nuclear factor-κB pathways in a rat model of subarachnoid hemorrhage.",Experimental and therapeutic medicine,2016.0,10.3892/etm.2016.3101,2,0
paper_36193317,36193317,Meta-Analysis of Prognostic Correlation of Thrombectomy for Cerebral Infarction Based on Intelligent Medical Treatment.,BioMed research international,2022.0,10.1155/2022/4537195,5,11
paper_35265167,35265167,Chaos Adaptive Particle Swarm for Physical Exercise Health Assessment.,Computational and mathematical methods in medicine,2022.0,10.1155/2022/2474951,2,13
paper_38344682,38344682,Genetic and clinical characterization of familial renal glucosuria.,Clinical kidney journal,2024.0,10.1093/ckj/sfad265,9,0
paper_38077138,38077138,Plants as vectors for environmental prion transmission.,iScience,2023.0,10.1016/j.isci.2023.108428,12,0
paper_38136741,38136741,In Vitro Evaluation of Increasing Avibactam Concentrations on Ceftazidime Activity against Ceftazidime/Avibactam-Susceptible and Resistant KPC-Producing <i>Klebsiella pneumoniae</i> Clinical Isolates.,"Antibiotics (Basel, Switzerland)",2023.0,10.3390/antibiotics12121707,6,0
paper_38298635,38298635,"Exploring the impact of social capital, institutional quality and political stability on environmental sustainability: New insights from NARDL-PMG.",Heliyon,2024.0,10.1016/j.heliyon.2024.e24650,3,0
paper_34727104,34727104,Assessing the potential of exogenous caffeic acid application in boosting wheat (Triticum aestivum L.) crop productivity under salt stress.,PloS one,2021.0,10.1371/journal.pone.0259222,6,9
paper_38055819,38055819,DECTIN-1: A modifier protein in CTLA-4 haploinsufficiency.,Science advances,2023.0,10.1126/sciadv.adi9566,26,8
paper_38156741,38156741,Wound healing and postoperative management in paediatric patients following 27-Gauge Transconjunctival Sutureless Vitrectomy for vitreoretinal conditions.,International wound journal,2024.0,10.1111/iwj.14611,4,12
paper_38190037,38190037,Efficient Editing of the CXCR4 Locus Using Cas9 Ribonucleoprotein Complexes Stabilized with Polyglutamic Acid.,"Doklady biological sciences : proceedings of the Academy of Sciences of the USSR, Biological sciences sections",2023.0,10.1134/S0012496623700862,5,7
paper_38111334,38111334,CD40 is expressed in the subsets of endothelial cells undergoing partial endothelial-mesenchymal transition in tumor microenvironment.,Cancer science,2024.0,10.1111/cas.16045,18,10
paper_38111705,38111705,Alterations in cellular metabolism under different grades of glioma staging identified based on a multi-omics analysis strategy.,Frontiers in endocrinology,2023.0,10.3389/fendo.2023.1292944,8,6
paper_38361180,38361180,Effects of laparoscopic radical prostatectomy on wound infection of surgery in patients with prostate cancer: A meta-analysis.,International wound journal,2024.0,10.1111/iwj.14774,4,9
paper_26611895,26611895,Neuroprotective effects of Cerebrolysin in triple repeat Tau transgenic model of Pick's disease and fronto-temporal tauopathies.,BMC neuroscience,2015.0,10.1186/s12868-015-0218-7,9,18
paper_38087193,38087193,An ncRNA transcriptomics-based approach to design siRNA molecules against SARS-CoV-2 double membrane vesicle formation and accessory genes.,BMC infectious diseases,2023.0,10.1186/s12879-023-08870-0,11,6
paper_38110832,38110832,DMpDP: a Diagnostic Multiple-patient DermoFeature Profile store-and-forward teledermoscopy system.,Medical & biological engineering & computing,2024.0,10.1007/s11517-023-02982-0,4,4
paper_23056421,23056421,"Angiogenesis impairment in diabetes: role of methylglyoxal-induced receptor for advanced glycation endproducts, autophagy and vascular endothelial growth factor receptor 2.",PloS one,2012.0,10.1371/journal.pone.0046720,4,26
paper_38128824,38128824,Molecular Determinants of PQBP1 Binding to the HIV-1 Capsid Lattice.,Journal of molecular biology,2024.0,10.1016/j.jmb.2023.168409,6,9
paper_34132359,34132359,Long non‑coding RNA SNHG3 promotes the development of non‑small cell lung cancer via the miR‑1343‑3p/NFIX pathway.,International journal of molecular medicine,2021.0,10.3892/ijmm.2021.4980,6,18
paper_23804239,23804239,Extracellular HSP27 mediates angiogenesis through Toll-like receptor 3.,FASEB journal : official publication of the Federation of American Societies for Experimental Biology,2013.0,10.1096/fj.12-226977,14,10
paper_38105030,38105030,Catalytic and Electrocatalytic Mechanisms of Cytochromes P450 in the Development of Biosensors and Bioreactors.,Biochemistry. Biokhimiia,2023.0,10.1134/S0006297923100176,4,6
paper_33247380,33247380,"Do Zinc Supplements Enhance the Clinical Efficacy of Hydroxychloroquine?: a Randomized, Multicenter Trial.",Biological trace element research,2021.0,10.1007/s12011-020-02512-1,10,6
paper_38149816,38149816,Up-regulation of TNF-alpha/NFkB/SIRT1 axis drives aggressiveness and cancer stem cells accumulation in chemoresistant oral squamous cell carcinoma.,Journal of cellular physiology,2024.0,10.1002/jcp.31164,10,15
paper_39021889,39021889,Hepatocellular Carcinoma Patients with Hepatitis B Virus Infection Exhibited Favorable Survival from Immune Checkpoint Inhibitors: A Systematic Review and Meta-Analysis.,Liver cancer,2024.0,10.1159/000534446,3,0
paper_29207086,29207086,Tan IIA inhibits H1299 cell viability through the MDM4‑IAP3 signaling pathway.,Molecular medicine reports,2018.0,10.3892/mmr.2017.8152,4,14
paper_38128799,38128799,Development of nanocomposites based on chitosan/reduced graphene oxide for wound healing application.,International journal of biological macromolecules,2024.0,10.1016/j.ijbiomac.2023.128832,4,12
paper_31998780,31998780,Glucosamine Supplementation in Premating Drinking Water Improves Within-Litter Birth Weight Uniformity of Rats Partly through Modulating Hormone Metabolism and Genes Involved in Implantation.,BioMed research international,2020.0,10.1155/2020/1630890,7,9
paper_38283931,38283931,"Interplay between acute coronary syndromes and cancer: insights into pathophysiology, diagnostic challenges, and treatment options.",Archives of medical sciences. Atherosclerotic diseases,2023.0,10.5114/amsad/176660,2,0
paper_38259416,38259416,Utility of a Clinical Scoring System (Bandim TB Score and Karnofsky Performance Score) to Assess Mycobacterial Burden in Terms of Cartridge-Based Nucleic Acid Amplification Test (CBNAAT) Cycle Threshold Values Among Pulmonary TB Patients.,Cureus,2023.0,10.7759/cureus.50976,5,0
paper_34458237,34458237,The Use of Bionic Prodrugs for the Enhancement of Low Dose Radiotherapy.,Frontiers in chemistry,2021.0,10.3389/fchem.2021.710250,4,0
paper_38088585,38088585,Secondary 3-Chloropiperidines: Powerful Alkylating Agents.,ChemistryOpen,2024.0,10.1002/open.202300181,6,8
paper_38314094,38314094,Gut colonization and subsequent infection of neonates caused by extended-spectrum beta-lactamase-producing <i>Escherichia coli</i> and <i>Klebsiella pneumoniae</i>.,Frontiers in cellular and infection microbiology,2023.0,10.3389/fcimb.2023.1322874,8,9
paper_37978295,37978295,GDF11 slows excitatory neuronal senescence and brain ageing by repressing p21.,Nature communications,2023.0,10.1038/s41467-023-43292-1,31,10
paper_38012426,38012426,"Designing a novel and combinatorial multi-antigenic epitope-based vaccine ""MarVax"" against Marburg virus-a reverse vaccinology and immunoinformatics approach.","Journal, genetic engineering & biotechnology",2023.0,10.1186/s43141-023-00575-w,3,0
paper_38142783,38142783,Repurposing of FDA approved kinase inhibitor bosutinib for mitigation of radiation induced damage via inhibition of JNK pathway.,Toxicology and applied pharmacology,2024.0,10.1016/j.taap.2023.116792,8,12
paper_35833263,35833263,Effect of serologic malnutrition on postoperative wound infection problems after total joint arthroplasty: A meta-analysis.,International wound journal,2023.0,10.1111/iwj.13869,2,6
paper_38148217,38148217,Genomic and Transcriptomic Analyses Illuminates Unique Traits of Elusive Night Flowering Jasmine Parijat (Nyctanthes arbor-tristis).,Physiologia plantarum,2023.0,10.1111/ppl.14119,4,8
paper_38102833,38102833,Woody plant cell walls: Fundamentals and utilization.,Molecular plant,2024.0,10.1016/j.molp.2023.12.008,21,6
paper_38314925,38314925,Effect of oropharyngeal colostrum therapy on neonatal sepsis in preterm neonates: A systematic review and meta-analysis.,Journal of pediatric gastroenterology and nutrition,2024.0,10.1002/jpn3.12085,4,7
paper_38056908,38056908,Structural maintenance of chromosomes (SMC) proteins are required for DNA elimination in <i>Paramecium</i>.,Life science alliance,2024.0,10.26508/lsa.202302281,3,5
paper_38482475,38482475,Endoscopic features with linked-color imaging of non-<i>Helicobacter pylori</i> Helicobacter-associated gastritis: a case study.,VideoGIE : an official video journal of the American Society for Gastrointestinal Endoscopy,2024.0,10.1016/j.vgie.2023.10.009,5,0
paper_38106899,38106899,Genomic evolution of BA.5.2 and BF.7.14 derived lineages causing SARS-CoV-2 outbreak at the end of 2022 in China.,Frontiers in public health,2023.0,10.3389/fpubh.2023.1273745,9,7
paper_38153061,38153061,Colonization with drug-resistant pathogens among patients in long-term care facilities and under home hospice care - a cross-sectional study.,Annals of agricultural and environmental medicine : AAEM,2023.0,10.26444/aaem/166465,6,6
